nameplate,generation,fuel,age,capacityfactor,co2emissions,co2emissionsRate
5,27,OIL,19,0,24.54,1818.05
9,48,OIL,15,0,46.88,1953.26
5,32,OIL,14,0.0007,29.94,1871.45
4,25,OIL,14,0,23.15,1852.23
23,60902,BIOMASS,32.7,0.309,0,0
11,58150,BIOMASS,9.5,0.5927,0,0
3,8767,BIOMASS,7,0.3127,0,0
9,18764,BIOMASS,7.6,0.2407,0,0
12,30244,WIND,11,0.3002,0,0
55,92608,BIOMASS,35.2,0.1912,4453.1,96.17
1,1522,HYDRO,21,0.1737,0,0
4,25,OIL,11,0,22.91,1832.59
10,79105,GAS,12,0.903,39337.98,994.58
7,60,OIL,12,0,52.61,1753.51
3,3,OIL,12,0,2.86,1908.95
3,3,OIL,12,0,2.86,1908.95
3,3,OIL,12,0,2.86,1908.95
5,16490,GAS,15,0.3922,3951.41,479.26
121,21951,GAS,9,0.0207,15996.97,1457.52
2,0,OIL,15,0,0,0
5,10454,GAS,11,0.2652,4123.34,788.85
61,19757,OIL,12,0.0373,17599.32,1781.58
86,238195,WIND,12,0.318,0,0
196,14788,GAS,6.6,0.0086,9930.68,1343.07
40,3659,GAS,13,0.0104,2809.33,1535.57
1,295,OIL,12,0.0259,239.63,1624.59
1,37,OIL,12,0.0042,64.63,3493.6
6,57,OIL,11,0.0011,44.75,1570.22
4,10271,BIOMASS,10,0.2931,0,0
1377,7699404,GAS,10,0.6385,3253943.47,845.25
351,57942,GAS,10,0.0188,45390.71,1566.76
12,36870,WIND,12,0.3507,0,0
50,92327,WIND,12,0.2091,0,0
59,184150,WIND,10,0.3539,0,0
220,1016821,COAL,56.6,0.5271,1104038.62,2171.55
335,376947,GAS,9.3,0.1286,167421.5,888.3
380,18935,GAS,10,0.0057,19678.09,2078.49
1,7040,BIOMASS,12,0.6182,0,0
2,9113,GAS,18,0.4729,4096.4,899.02
3,13314,BIOMASS,12,0.5846,0,0
2,11703,BIOMASS,12,0.6073,0,0
44,131574,WIND,12,0.3453,0,0
162,318339,WIND,12,0.2243,0,0
51,171485,WIND,12,0.3838,0,0
2,9,OIL,15,0,12.19,2708.89
140,445595,GAS,11,0.3633,198371.79,890.37
6,33,OIL,11,0,28.39,1720.53
2,3351,BIOMASS,35,0.1913,702.9,419.47
46,33985,GAS,14,0.0836,21058.46,1239.28
50,37741,GAS,14,0.0869,22977.75,1217.65
82,193393,GAS,10,0.2692,96774,1000.8
70,5185,OIL,10.3,0.0085,4777.83,1842.94
5,8862,GAS,25.6,0.2108,2129.62,480.61
36,144701,GAS,19,0.4588,24555.43,339.4
2,31,OIL,10,0.0016,24.95,1609.85
41,104662,WIND,12,0.2914,0,0
528,2944713,GAS,10,0.6367,1350879.84,917.5
2,5222,WIND,12,0.2981,0,0
2,3427,WIND,12,0.1956,0,0
2,5254,WIND,12,0.2999,0,0
2,2423,WIND,12,0.1383,0,0
2,4943,WIND,12,0.2821,0,0
2,4768,WIND,12,0.2721,0,0
2,5286,WIND,12,0.3017,0,0
2,5225,WIND,12,0.2982,0,0
2,5274,WIND,12,0.301,0,0
2,5454,WIND,12,0.3113,0,0
2,5853,WIND,12,0.3341,0,0
2,5118,WIND,12,0.2921,0,0
38,118804,WIND,12,0.3617,0,0
92,290015,WIND,10,0.3618,0,0
22,31014,WIND,28.7,0.1617,0,0
5,7257,WIND,26,0.1763,0,0
2,536,WIND,5,0.0306,0,0
11,867,GAS,14,0.0091,1031.26,2378.91
242,1416405,COAL,7,0.6681,1463773.02,2066.88
3,2801,WIND,12,0.1066,0,0
7,12576,WIND,11.5,0.1994,0,0
483,2745177,GAS,8,0.6488,1128979.98,822.52
2,5561,SOLAR,13,0.3023,0,0
9,56308,GAS,13,0.7142,28118.59,998.75
2,5,OIL,10,0,3.85,1538.07
106,90884,GAS,8,0.0979,53864.64,1185.35
154,824908,GAS,10,0.6119,376904.9,913.81
349,2106294,GAS,6,0.6892,864385.28,820.76
591,2568927,GAS,8,0.496,962832.99,749.6
189,44675,GAS,8,0.0271,21956.84,982.96
121,35922,GAS,10,0.0339,20315.7,1131.1
121,355124,WIND,9,0.3361,0,0
398,106389,GAS,7,0.0305,68855.17,1294.4
2,45,OIL,14,0.0026,34.12,1513.56
5,0,OTHER,12,0,0,0
2,25,OIL,14,0.0016,27.73,2264.02
1,20,OIL,11,0.0023,17.18,1718.05
8,590,OIL,11,0.0084,407.92,1382.76
80,596438,GAS,13,0.8511,325853.8,1092.67
344,255565,GAS,8,0.0849,155668.23,1218.23
6,45190,BIOMASS,10.4,0.806,0,0
176,480242,WIND,11,0.3124,0,0
200,496773,WIND,9.9,0.2835,0,0
80,66873,GAS,7,0.0954,40814.42,1220.65
157,379310,WIND,9.9,0.2754,0,0
7,394,OIL,9,0.0062,298.37,1514.56
5,291,OIL,9.7,0.0062,245.44,1686.85
39,219139,OTHER,13,0.6398,158335.3,1445.07
654,1117706,GAS,5,0.1952,465525.76,833
4,14,OIL,10,0,68.89,9840.82
4,0,OIL,10,0,55.8,-37197.23
5,0,OIL,10,-0.001,61.36,-2504.45
4,0,OIL,9,0,71.5,-7526.71
2,5757,HYDRO,10,0.3286,0,0
1,11,OIL,10,0.0011,9.16,1665.99
4,21,OIL,10,0,21.52,2049.2
114,346306,WIND,10,0.3468,0,0
18,61323,WIND,11,0.3889,0,0
147,553769,WIND,10,0.43,0,0
5,442,OIL,12.3,0.0112,259.18,1172.76
2,1161,WIND,29,0.0552,0,0
2,8856,WIND,30,0.6318,0,0
3,25995,BIOMASS,12,0.9273,0,0
2,11761,BIOMASS,12,0.5594,0,0
4,18559,BIOMASS,11.4,0.5297,0,0
2,9110,BIOMASS,9,0.4333,0,0
101,179628,GAS,9,0.2034,110969.8,1235.55
6,24378,OIL,20,0.4798,24329.07,1995.99
2,125,OIL,12,0.0071,100.14,1602.21
2,189,OIL,10,0.012,151.68,1605.08
322,701519,WIND,9.4,0.2487,0,0
736,1845114,WIND,9.3,0.2864,0,0
287,201673,GAS,8,0.0804,124182.71,1231.53
80,328790,WIND,10.8,0.4692,0,0
11,95428,OIL,48,0.9726,69010.5,1446.34
50,121456,WIND,10,0.2773,0,0
101,276895,WIND,10,0.3145,0,0
53,148565,WIND,10,0.32,0,0
164,502960,GAS,8,0.3501,226210.53,899.52
24,65247,WIND,9,0.3103,0,0
8,12653,WIND,9,0.1926,0,0
65,162240,WIND,9,0.2871,0,0
60,137574,WIND,11,0.2617,0,0
150,511219,WIND,10,0.3891,0,0
120,406535,WIND,10,0.3867,0,0
24,56083,WIND,11.6,0.2668,0,0
11,28332,WIND,10,0.308,0,0
37,54513,GAS,15.5,0.1691,17875.16,655.81
135,406619,WIND,10,0.3438,0,0
108,644334,GAS,10,0.6811,210214.83,652.5
2,5100,HYDRO,32,0.3881,0,0
2,6700,HYDRO,95,0.4249,0,0
18,71841,GEOTHERMAL,7,0.4556,0,0
2,7199,BIOMASS,11,0.4109,0,0
95,729018,COAL,7,0.876,964892.99,2647.1
60,202349,WIND,9,0.385,0,0
30,164582,GEOTHERMAL,10,0.6263,0,0
273,607137,WIND,8.5,0.2538,0,0
6,43264,BIOMASS,9,0.7717,0,0
5,35025,BIOMASS,9,0.833,0,0
23,13,OIL,39,0,265.56,40855.7
340,78685,GAS,8.5,0.0264,51909.36,1319.42
3,22574,BIOMASS,8,0.8053,0,0
349,95598,GAS,8,0.0313,87695,1834.66
113,10978,OIL,6,0.0111,14648.99,2668.79
10,750,OIL,9,0.0089,546.91,1458.44
5,489,OIL,10,0.0116,394.58,1613.82
5,261,OIL,10,0.0062,219.26,1680.13
80,171276,HYDRO,14,0.2444,0,0
151,507275,WIND,10,0.3835,0,0
90,267551,WIND,9,0.3394,0,0
241,667902,WIND,8,0.3164,0,0
198,549674,WIND,8,0.3169,0,0
2,31,OIL,9,0.002,21.56,1390.81
2,5,OIL,9,0,36.16,14464.38
2,1,OIL,9,0,36.73,73467.25
2,5,OIL,9,0,36.73,14693.45
2,3,OIL,9,0,36.73,24489.08
2,0,OTHER,9,0,29.13,0
2,0,OIL,9,0,25.93,-8644.81
8,590,GAS,10,0.008,383.09,1298.69
68,178005,WIND,7,0.3002,0,0
4,7,OIL,9,0,10.47,2991.98
573,653491,GAS,9.3,0.1302,396075.92,1212.18
580,1232731,GAS,10.9,0.2426,615253.7,998.2
148,365800,WIND,7.7,0.2821,0,0
200,353163,WIND,6,0.2019,0,0
49,1207,GAS,10,0.0028,600.23,994.58
50,162817,WIND,9.6,0.3755,0,0
75,195283,WIND,10,0.2972,0,0
101,223558,WIND,9,0.2539,0,0
199,484570,WIND,9,0.278,0,0
150,441684,WIND,9,0.3361,0,0
2,19,OIL,10,0.0012,17.18,1808.48
2,23,OIL,10,0.0015,15.22,1323.22
2,21,OIL,10,0.0013,13.74,1308.99
5,131,OIL,11,0.0028,117.65,1796.12
2,29,OIL,8,0.0018,39.76,2742.12
35,95658,WIND,8,0.3165,0,0
301,841206,WIND,8,0.3196,0,0
81,228384,WIND,8,0.3239,0,0
6,23704,GAS,9,0.4436,11792.2,994.95
2,3068,WIND,10,0.206,0,0
135,414002,WIND,10,0.3501,0,0
21,105506,WIND,8,0.5735,0,0
99,318775,WIND,9,0.3676,0,0
120,349039,WIND,9,0.332,0,0
80,195841,WIND,7,0.2795,0,0
30,70396,WIND,7,0.2706,0,0
145,326880,WIND,7,0.257,0,0
51,112648,WIND,9,0.2541,0,0
124,387622,WIND,9,0.3563,0,0
200,513195,WIND,8,0.2929,0,0
44,8482,GAS,15,0.022,5596.56,1319.63
24,75688,WIND,7,0.36,0,0
411,1753381,GAS,7,0.4865,753478.13,859.46
7,27,WIND,16,0,0,0
3,23057,BIOMASS,9,0.8225,0,0
76,134160,SOLAR,8,0.2023,863.79,12.88
28,188302,BIOMASS,8,0.7677,3687.76,39.17
3140,13753208,GAS,5.8,0.5,5699646.01,828.85
8,16767,WIND,8,0.2279,0,0
2,4860,WIND,11,0.3263,0,0
2,4440,WIND,11,0.2981,0,0
2,4602,WIND,11,0.309,0,0
2,4481,WIND,11,0.3009,0,0
2,4139,WIND,11,0.2779,0,0
3,9287,WIND,10.5,0.3118,0,0
5,14153,WIND,11.1,0.2992,0,0
69,163601,WIND,7,0.2707,0,0
4,26935,BIOMASS,11,0.8541,0,0
4,12000,BIOMASS,11,0.3805,0,0
3,23175,BIOMASS,8.3,0.8017,0,0
3,45,OIL,9,0.0018,43.69,1938.23
2,15,OIL,7,0.0008,12.76,1736.42
1,8,OIL,7,0,7.36,1878.34
2,20,OIL,7,0.0011,18.16,1853.29
99,285892,WIND,9,0.33,0,0
8,37539,BIOMASS,9.4,0.5494,0,0
3,17543,BIOMASS,11,0.6675,0,0
3,20490,BIOMASS,9,0.7797,0,0
5,32329,BIOMASS,8.2,0.7381,0,0
3,12399,BIOMASS,9,0.4718,0,0
161,675972,WIND,8,0.4793,0,0
135,306709,WIND,6,0.2594,0,0
394,568882,GAS,8,0.1648,354795.57,1247.34
38,89246,WIND,9,0.2681,0,0
11,35387,WIND,9,0.3811,0,0
42,120743,WIND,8,0.3282,0,0
30,120227,WIND,9,0.4575,0,0
80,190534,WIND,8,0.2719,0,0
80,182626,WIND,8,0.2606,0,0
720,1624152,COAL,5,0.2575,2156109.21,2655.06
84,295923,WIND,9,0.4022,0,0
700,2994894,GAS,7,0.4884,1345147.15,898.29
150,477682,WIND,7,0.3635,0,0
75,269363,WIND,8,0.41,0,0
3,20963,BIOMASS,8,0.7478,0,0
32,10871,GAS,10,0.0394,5764.03,1060.44
3,24887,BIOMASS,12,0.8878,0,0
3,16415,BIOMASS,10,0.5856,0,0
6,49146,BIOMASS,7.5,0.8766,0,0
211,496418,WIND,7.7,0.2691,0,0
298,735364,WIND,7.7,0.2822,0,0
13,0,BIOMASS,26,0,106.04,-1076.5
26,76914,WIND,8,0.3377,0,0
50,4410,GAS,8,0.0101,3314.17,1503.02
50,4773,GAS,8,0.0109,3561.45,1492.33
50,6446,GAS,8,0.0148,4507.16,1398.44
50,5695,GAS,8,0.0131,4043.54,1420.03
620,3099250,GAS,6,0.5709,1334095.66,860.92
13,87617,GAS,8,0.752,43570.89,994.58
90,252043,WIND,8,0.3197,0,0
8,17608,SOLAR,8,0.2451,0,0
121,87401,GAS,7,0.0825,46983.99,1075.14
200,542378,WIND,7,0.3096,0,0
233,656526,WIND,8,0.3223,0,0
450,311962,WIND,6.2,0.0792,0,0
204,532124,WIND,8,0.2978,0,0
101,372332,WIND,7,0.4217,0,0
44,206,GAS,5,0,163.17,1584.17
3,100,OIL,8,0.0036,87.95,1758.96
27,40570,WIND,11,0.1715,0,0
101,306126,WIND,8,0.3474,0,0
264,702979,WIND,7,0.304,0,0
2,1977,OIL,8,0.1411,3102.91,3139.01
76,32680,GAS,7,0.0493,17831.58,1091.28
2,4801,HYDRO,9,0.3224,0,0
8,41868,HYDRO,11,0.6373,0,0
119,200879,GAS,10,0.1934,104531.31,1040.74
257,748777,WIND,7.8,0.3332,0,0
730,373285,GAS,6.5,0.0584,245324.32,1314.41
10,216,GAS,9,0.0025,247.24,2289.26
2,60,GAS,13,0.0034,46.69,1556.22
224,91979,GAS,12.5,0.0468,47485.78,1032.54
131,390245,WIND,8,0.3414,0,0
25,183900,GAS,11,0.8397,69526.08,756.13
3,18185,BIOMASS,9,0.6487,0,0
3,14755,BIOMASS,11,0.6238,0,0
3,14738,BIOMASS,8,0.5258,0,0
2,2325,GAS,8,0.1659,1308.31,1125.43
5,408,OIL,9,0.0097,323.81,1587.31
5,516,OIL,9,0.0123,394.58,1529.38
118,152898,GAS,7,0.1484,84570.69,1106.24
4,41,OIL,9,0.0012,37.14,1811.84
4,26419,GAS,6,0.7356,13137.85,994.58
1,92,OIL,8,0.0081,77.56,1686.04
6,52867,BIOMASS,8.5,0.943,0,0
5,38823,BIOMASS,9,0.9233,0,0
5,28983,BIOMASS,9,0.6893,0,0
5,34798,BIOMASS,9,0.8276,0,0
6,34417,BIOMASS,8,0.6139,0,0
6,29759,BIOMASS,8.6,0.6066,0,0
6,47323,BIOMASS,7.5,0.8441,0,0
5,31755,BIOMASS,7.3,0.7552,0,0
6,36434,BIOMASS,8,0.6499,0,0
3,24319,BIOMASS,7,0.8675,0,0
3,19656,BIOMASS,7,0.7012,0,0
5,34317,BIOMASS,7,0.8161,0,0
712,223040,GAS,5,0.0357,107177.63,961.06
7,38336,BIOMASS,11,0.6733,0,0
4,20885,BIOMASS,11,0.6113,0,0
3,13297,BIOMASS,11,0.5838,0,0
50,96838,WIND,7,0.2193,0,0
50,108810,WIND,7,0.2465,0,0
5,8266,WIND,7,0.1887,0,0
4,16926,BIOMASS,7.2,0.5367,0,0
14,79779,GEOTHERMAL,8,0.6746,0,0
30,179067,GEOTHERMAL,7,0.6814,0,0
3,7266,HYDRO,7,0.2765,0,0
10,25548,WIND,9,0.2804,0,0
16,40564,WIND,9,0.2968,0,0
10,1042,OIL,11,0.0119,805.03,1545.16
2,8,OIL,8,0,39.19,9797
1,0,OIL,8,0,6.05,-1100.74
2,6,OIL,8,0,40.74,13580.81
2,12,OIL,8,0,40.74,6790.4
2,17,OIL,8,0,45.16,5312.97
2,0,OIL,8,0,30.68,-2667.79
2,0,OIL,8,0,37.63,-5376.22
1,38,OIL,6,0.0033,22.17,1166.9
3,25605,BIOMASS,9,0.9134,0,0
57,119600,WIND,8,0.2408,0,0
120,23011,GAS,5,0.0219,16884.92,1467.59
10,29443,WIND,9,0.3361,0,0
10,31095,WIND,9,0.355,0,0
10,23689,WIND,9,0.2704,0,0
80,208720,WIND,7,0.2986,0,0
10,29322,WIND,9,0.3347,0,0
10,31590,WIND,8,0.3606,0,0
200,618408,WIND,8,0.3539,0,0
624,1358641,GAS,5,0.2486,562992.04,828.76
14,31301,SOLAR,8,0.2552,0,0
121,31661,GAS,7,0.0299,17974.92,1135.46
7,20715,WIND,31,0.3196,0,0
3,18103,BIOMASS,9,0.6889,0,0
6,27276,BIOMASS,7,0.5661,0,0
48,168242,WIND,8,0.4001,0,0
20,48886,WIND,8,0.279,0,0
1,6738,WIND,9,0.5917,0,0
1,3189,WIND,9,0.28,0,0
1,3123,WIND,9,0.2742,0,0
1,3108,WIND,9,0.2729,0,0
1,3060,WIND,9,0.2687,0,0
1,3509,WIND,9,0.3081,0,0
1,3288,WIND,9,0.2887,0,0
1,3414,WIND,9,0.2998,0,0
1,3579,WIND,9,0.3143,0,0
1,3222,WIND,9,0.2829,0,0
1,3506,WIND,9,0.3079,0,0
1,3404,WIND,9,0.2989,0,0
1,3602,WIND,9,0.3163,0,0
1,3706,WIND,9,0.3254,0,0
10,21055,WIND,9,0.2404,0,0
127,349945,WIND,7,0.3158,0,0
209,532548,WIND,7,0.2909,0,0
35,84356,WIND,8,0.2791,0,0
1,3444,WIND,9,0.3024,0,0
116,598363,COAL,5,0.5878,629242.47,2103.21
8,0,OIL,13,-0.0016,19.06,-349.77
6,0,OIL,12,0,16.69,-445.06
6,0,OIL,13,0,16.28,-383.07
8,0,OIL,12,0,23.73,-521.44
63,161943,WIND,8,0.2934,0,0
170,164120,GAS,14,0.1102,121795.02,1484.22
173,56276,GAS,14,0.0371,41426.08,1472.25
159,418774,WIND,8,0.3007,0,0
91,24519,GAS,5,0.0308,7766.65,633.52
116,369060,WIND,6,0.3648,0,0
201,582146,WIND,8,0.3306,0,0
198,565168,WIND,8,0.3258,0,0
5,20349,HYDRO,8,0.505,0,0
27,157559,BIOMASS,7,0.6613,6109.14,77.55
206,660546,WIND,8,0.3669,0,0
101,173762,WIND,7,0.1974,0,0
81,157490,WIND,7,0.222,0,0
101,187602,WIND,7,0.2131,0,0
95,282736,WIND,8,0.3415,0,0
72,161264,WIND,7,0.2557,0,0
101,312848,WIND,8,0.3546,0,0
4,13232,WIND,7,0.3776,0,0
4,11589,WIND,7,0.3307,0,0
4,12537,WIND,7,0.3578,0,0
4,12649,WIND,7,0.361,0,0
4,12495,WIND,7,0.3566,0,0
96,84749,GAS,6,0.1008,41364.28,976.16
25,63907,WIND,7,0.2918,0,0
1,5901,GAS,6,0.5614,2718.06,921.22
38,78525,WIND,6,0.239,0,0
88,180143,WIND,6,0.235,0,0
53,138730,WIND,7,0.2999,0,0
21,31180,WIND,7,0.1695,0,0
21,30078,WIND,7,0.1635,0,0
170,457379,WIND,7,0.3068,0,0
140,39767,GAS,6,0.0325,25862.67,1300.71
150,419081,WIND,8,0.3189,0,0
2,6724,BIOMASS,7,0.3838,0,0
37,140433,BIOMASS,12,0.4333,18253.22,259.96
120,339639,WIND,7,0.3231,0,0
100,216153,WIND,7,0.2468,0,0
2,4941,WIND,16,0.282,0,0
54,149332,WIND,6,0.3157,0,0
80,311508,WIND,6,0.4473,0,0
101,299090,WIND,6,0.3374,0,0
51,185228,WIND,6,0.4146,0,0
70,177755,WIND,6,0.2899,0,0
101,7276,WIND,5,0.0082,0,0
283,792965,WIND,7,0.3196,0,0
94,212268,WIND,7,0.2578,0,0
1,1770,SOLAR,7,0.1684,0,0
22,121951,GAS,11,0.6328,84916.14,1392.63
180,581250,WIND,7,0.3686,0,0
12,28689,WIND,10,0.2752,0,0
2,1674,BIOMASS,8,0.1194,0,0
60,185419,WIND,8,0.354,0,0
242,182526,GAS,5,0.0861,107646.02,1179.51
75,216610,WIND,7,0.3297,0,0
131,359856,WIND,7,0.3148,0,0
5,715,BIOMASS,8,0.0151,234.47,655.87
14,5604,BIOMASS,14,0.0444,1308.59,467.02
11,19695,BIOMASS,8,0.2141,1313.66,133.4
14,6151,BIOMASS,12,0.0488,1447.29,470.59
14,10591,BIOMASS,11,0.084,1365.12,257.79
11,24661,BIOMASS,7,0.2607,1489.14,120.77
14,6309,BIOMASS,12,0.05,1480.49,469.33
4,18441,BIOMASS,8,0.5848,1056.28,114.56
5,456,OIL,7,0.0096,904.35,3966.45
11,5844,OIL,17.1,0.0618,4091.27,1400.16
11,3755,OIL,14,0.0397,2699.43,1437.78
6,12140,HYDRO,33,0.2272,0,0
92,359584,HYDRO,30,0.4462,0,0
2,6704,HYDRO,32,0.3479,0,0
2,7253,HYDRO,30,0.36,0,0
27,95627,HYDRO,28,0.4073,0,0
29,59905,WIND,7,0.2326,0,0
38,115659,WIND,7,0.3493,0,0
8,2679,GAS,11,0.0382,1699.26,1268.58
136,376519,WIND,6,0.3153,0,0
6,26483,HYDRO,54.9,0.5497,0,0
2,11344,HYDRO,62,0.6475,0,0
1,3003,HYDRO,58.5,0.3428,0,0
13,16828,BIOMASS,7,0.1537,864.36,102.73
13,8274,BIOMASS,7,0.0756,335.7,81.15
2,6275,WIND,7,0.3411,0,0
2,6000,WIND,7,0.3262,0,0
2,5453,WIND,7,0.2964,0,0
2,6241,WIND,7,0.3393,0,0
50,151690,WIND,7,0.3463,0,0
19,46929,WIND,7,0.2834,0,0
61,149424,WIND,7,0.2796,0,0
80,202072,WIND,7,0.2883,0,0
150,390207,WIND,6.5,0.2978,0,0
20,58298,WIND,7,0.3328,0,0
663,1740178,WIND,7.5,0.2998,0,0
20,60569,WIND,7,0.3457,0,0
160,381824,WIND,6,0.2724,0,0
146,333843,WIND,6,0.261,0,0
5,7175,SOLAR,5,0.1638,0,0
102,215427,WIND,6,0.2411,0,0
60,180955,WIND,7,0.3443,0,0
150,495659,WIND,7,0.3772,0,0
170,476155,WIND,7,0.3207,0,0
120,364409,WIND,8,0.3467,0,0
600,1499812,WIND,6,0.2852,0,0
150,331127,WIND,7,0.252,0,0
6,34246,BIOMASS,8,0.6108,0,0
21,41221,BIOMASS,8,0.2241,658.38,31.94
30,67902,WIND,8,0.2584,0,0
122,348427,WIND,7,0.3263,0,0
201,591491,WIND,7,0.3359,0,0
6,25677,COAL,39,0.4653,17367.78,1352.8
84,593668,GAS,15,0.8078,400467.51,1349.13
99,217295,WIND,6,0.2513,0,0
108,216461,WIND,6,0.2288,0,0
45,169880,WIND,7,0.4309,0,0
50,147744,WIND,6,0.3346,0,0
99,306556,WIND,7,0.3535,0,0
50,163209,WIND,6,0.3764,0,0
202,595498,WIND,6,0.3372,0,0
300,870929,WIND,7,0.3314,0,0
2,6083,WIND,9,0.3858,0,0
432,191563,GAS,6,0.0506,121535.22,1268.88
123,413340,WIND,7,0.3836,0,0
101,235884,WIND,6,0.2679,0,0
536,2191094,GAS,6,0.4671,959435.24,875.76
150,430995,WIND,7,0.328,0,0
175,497375,WIND,7,0.3248,0,0
153,439667,WIND,7,0.328,0,0
1,1123,SOLAR,8,0.1282,0,0
1,1689,SOLAR,7,0.1928,0,0
2,3449,SOLAR,7,0.2072,0,0
99,296511,WIND,6,0.3419,0,0
50,156538,WIND,6,0.3574,0,0
166,441334,WIND,7,0.3042,0,0
4,12068,WIND,8,0.328,0,0
4,12678,WIND,8,0.3446,0,0
4,11750,WIND,8,0.3194,0,0
2,6214,WIND,8,0.3378,0,0
2,6418,WIND,8,0.3489,0,0
132,152524,WIND,5.5,0.1319,0,0
99,268341,WIND,6,0.3094,0,0
64,177569,GEOTHERMAL,6,0.3167,0,0
30,140656,OTHER,9,0.5352,0,0
10,30846,WIND,7,0.3521,0,0
10,29161,WIND,7,0.3329,0,0
10,28891,WIND,7,0.3298,0,0
10,29946,WIND,7,0.3418,0,0
10,30482,WIND,7,0.348,0,0
10,31480,WIND,7,0.3594,0,0
2,6329,WIND,8,0.344,0,0
138,387908,WIND,6.7,0.3209,0,0
99,252669,WIND,6,0.2913,0,0
124,391845,WIND,7,0.3619,0,0
67,364470,COAL,7,0.621,278547.46,1528.51
2,8084,BIOMASS,9,0.5768,0,0
3,21917,BIOMASS,6,0.7819,0,0
3,20529,BIOMASS,6,0.7323,0,0
5,25433,BIOMASS,6,0.6049,0,0
97,198064,WIND,6,0.2331,0,0
103,202325,WIND,7,0.2242,0,0
101,277257,WIND,6,0.3149,0,0
101,4163,WIND,5,0.0047,0,0
21,63464,WIND,8,0.345,0,0
15,39391,WIND,8,0.3059,0,0
2,2373,SOLAR,7,0.1693,0,0
1,2587,SOLAR,7,0.2461,0,0
3,10713,BIOMASS,14,0.4368,0,0
10,64889,BIOMASS,10,0.7716,0,0
4,18061,BIOMASS,13,0.4909,0,0
3,3333,BIOMASS,15,0.1359,0,0
20,111955,BIOMASS,13.4,0.6521,0,0
11,75401,BIOMASS,13.5,0.7685,0,0
4,13488,BIOMASS,12,0.3849,0,0
7,40731,BIOMASS,12,0.6642,0,0
4,14046,BIOMASS,6.4,0.4454,0,0
150,445041,WIND,6,0.3387,0,0
1,1744,SOLAR,7,0.1991,0,0
101,294901,WIND,6,0.335,0,0
2,2079,SOLAR,6,0.1396,0,0
106,289444,WIND,6,0.3117,0,0
50,154698,WIND,6,0.3532,0,0
30,140558,OTHER,6.3,0.5348,0,0
2,2592,SOLAR,8.3,0.1973,0,0
5,32289,BIOMASS,7,0.7679,0,0
6,49238,BIOMASS,6,0.8782,0,0
2,1623,SOLAR,6,0.109,0,0
2,11713,BIOMASS,6,0.8357,0,0
3,25081,BIOMASS,7,0.8947,0,0
2,15193,BIOMASS,6,0.7883,0,0
11,86935,BIOMASS,7,0.8705,0,0
3,21667,BIOMASS,6,0.8245,0,0
4,29841,BIOMASS,6,0.8964,0,0
9,5397,BIOMASS,5,0.067,0,0
3,0,OIL,29,0,13.25,-449.27
2,3028,SOLAR,7,0.1728,0,0
98,188120,WIND,6,0.2203,0,0
126,255363,WIND,6,0.2314,0,0
107,192231,WIND,6,0.206,0,0
114,390646,WIND,6,0.3912,0,0
150,37595,GAS,4,0.0286,28800.85,1532.15
1,1987,SOLAR,7,0.189,0,0
11,37097,BIOMASS,6,0.385,0,0
41,140783,WIND,7,0.3968,0,0
50,144016,WIND,7,0.3288,0,0
118,63903,GAS,5,0.0618,31612.8,989.4
2,2435,SOLAR,6,0.139,0,0
149,469443,WIND,7,0.3609,0,0
143,423522,WIND,7,0.3393,0,0
116,348526,WIND,7,0.3445,0,0
2,3115,SOLAR,6,0.2092,0,0
150,362579,WIND,7,0.2759,0,0
150,384353,WIND,7,0.2925,0,0
200,418559,WIND,6,0.2389,0,0
5,22050,GAS,8,0.5594,13153.33,1193.05
25,53341,SOLAR,6,0.2436,0,0
10,15272,SOLAR,5,0.1743,0,0
10,20689,WIND,6,0.2386,0,0
11,26205,WIND,6,0.2849,0,0
19,45620,WIND,6,0.2755,0,0
12,49480,HYDRO,49.8,0.4787,0,0
2,14,OIL,26,0.0011,9.57,1367.43
1,1999,SOLAR,7,0.1902,0,0
21,49855,SOLAR,6,0.271,0,0
261,259734,WIND,6.6,0.1136,0,0
129,342116,WIND,6.8,0.3027,0,0
5,41,SOLAR,6,0,0,0
10,21146,SOLAR,7,0.2414,0,0
100,264364,WIND,6,0.3018,0,0
19,59133,WIND,7,0.3572,0,0
81,201546,WIND,6,0.284,0,0
3,22761,BIOMASS,7,0.812,0,0
72,166945,WIND,6,0.2647,0,0
112,240036,WIND,6,0.2447,0,0
5,27,OIL,7,0,98.99,7332.79
180,280021,WIND,7,0.1776,0,0
6,50093,BIOMASS,7,0.8935,0,0
5,38769,BIOMASS,7,0.922,0,0
59,141066,WIND,7,0.2739,0,0
29,82363,WIND,7,0.3198,0,0
153,440203,WIND,6,0.3295,0,0
3,23712,BIOMASS,7,0.8459,0,0
1,1777,SOLAR,7,0.2029,0,0
5,11316,WIND,6,0.2584,0,0
2,2928,WIND,6,0.1966,0,0
10,23146,WIND,6,0.2642,0,0
10,21849,WIND,6,0.2494,0,0
10,22057,WIND,6,0.2543,0,0
8,16242,WIND,6,0.2234,0,0
10,19899,WIND,6,0.2295,0,0
3,6319,WIND,6,0.2186,0,0
7,15323,WIND,6,0.265,0,0
2,2816,SOLAR,7,0.1607,0,0
2,778,BIOMASS,6,0.0444,0,0
1,2590,HYDRO,19,0.2112,0,0
