id,name,lat,lon,nameplate,generation,fuel,doeid,age,capacityfactor,co2emissions,co2emissionsRate
378,Burney Forest Products,40.8751,-121.7023,31,221015,BIOMASS,10652,26,0.195,870053.90,3734.05
1621,Iowa Methodist Medical Center,41.5894,-93.635,4,12,OIL,10655,28,0.189,0.00,0.00
2602,French Paper Hydro,41.8203,-86.2592,1,8108,HYDRO,10656,89.2,0.196,0.00,0.00
427,Collins Pine Project,40.3025,-121.2436,12,57565,BIOMASS,10661,30,0,60.30,1698.46
4656,AES Deepwater,29.7192,-95.2278,185,456855,OIL,10670,28.9,0.903,39337.98,994.58
4123,AES Shady Point LLC,35.1931,-94.6458,350,1962315,COAL,10671,25,0,20.45,3408.84
1260,Cedar Bay Generating Company LP,30.4219,-81.6079,292,1501647,COAL,10672,21,0,41.81,1706.37
1490,AES Hawaii,21.3033,-158.1064,203,1506672,COAL,10673,23,0.055,37948.88,2742.76
1171,AES Thames,41.4282,-72.1005,214,1390984,COAL,10675,26,0.067,47850.34,1384.62
4303,AES Beaver Valley Partners Beaver Valley,40.6558,-80.3556,149,923059,COAL,10676,28,0,31.66,2042.66
2410,AES Warrior Run Cogeneration Facility,39.5944,-78.7456,229,1358066,COAL,10678,16,0.583,6160110.50,2317.52
1069,Brush 1&3,40.2415,-103.631,88,30391,GAS,10682,25,0,194.63,-1361.06
1070,Brush 2,40.2415,-103.631,74,24224,GAS,10683,21,0.089,66102.85,3681.58
329,Argus Cogen Plant,35.765,-117.3833,63,352149,COAL,10684,40.7,0.752,43570.89,994.58
2902,Rapids Energy Center,47.2338,-93.5361,28,113603,BIOMASS,10686,42.3,0,1181.62,6510.30
3717,Black River Hydro Associates,43.5914,-75.3447,6,9244,HYDRO,10687,31,0,86.88,1997.34
2249,ExxonMobil Baton Rouge Turbine Generator,30.4971,-91.1754,85,636621,GAS,10690,25,0.638,3667493.99,2327.45
4751,ExxonMobil Baytown Turbine,29.7425,-95.0035,382,2570301,GAS,10692,17.5,0,234.72,-1136.65
2424,Eastern Correctional Institute,38.1522,-75.7114,6,16436,BIOMASS,10693,27.7,0.156,75689.16,1215.68
2381,Pepperell Hydro Power Plant,42.6675,-71.5756,2,4699,HYDRO,10694,71.5,0,114.37,-4236.05
2613,Graphic Packaging,42.3049,-85.5783,12,2437,GAS,10698,51,0.713,7483532.84,1996.64
142,Georgia Pacific Naheola Mill,32.2268,-88.0252,78,292043,BIOMASS,10699,35,0.176,0.00,0.00
2521,Red Shield Environmental Old Town Facili,44.9189,-68.6344,41,55144,BIOMASS,10700,33.5,0.823,0.00,0.00
377,Burney Creek,40.8528,-121.5589,3,4580,HYDRO,10706,25,0.003,4389.14,1416.77
453,Cove Hydroelectric,40.9017,-121.9517,5,19440,HYDRO,10707,25,0,3080.94,-5038.34
677,Lost Creek I,40.8128,-121.505,1,4642,HYDRO,10708,26,0.002,113.80,1806.36
816,Ponderosa Bailey Creek,40.4444,-121.8353,1,1985,HYDRO,10709,25,0.447,0.00,0.00
630,Karen Avenue Windfarm,33.9219,-116.5622,12,34194,WIND,10718,21,0,23.73,-521.44
659,Kyocera America Project,32.8861,-117.1175,3,21056,GAS,10720,26,0,20.86,1438.76
2632,Jackson County Resource Recovery,42.2906,-84.3869,4,16249,BIOMASS,10722,28,0.629,0.00,0.00
3944,Selkirk Cogen,42.5744,-73.8592,446,1689735,GAS,10725,21.5,0.001,50.01,1613.30
2365,Masspower,42.156,-72.5292,261,555613,GAS,10726,22,0,23.28,1369.50
2461,Barker Lower,44.0867,-70.2297,2,3733,HYDRO,10728,29,0.055,73815.36,1282.71
4609,Cargill Corn Wet Milling Plant,35.0828,-90.1372,30,40235,COAL,10729,29,0.003,678.22,1579.09
4386,Koppers Susquehanna Plant,41.186,-76.8316,13,54513,BIOMASS,10731,27,0,748.49,12270.35
1721,Barber Dam,43.5933,-116.0819,4,11500,HYDRO,10735,25,0,72.59,0.00
4257,North Fork Hydro,45.2434,-122.2799,1,2282,HYDRO,10737,26,0.687,8241552.31,2206.55
753,Northwind Energy,37.8453,-121.7272,13,13187,WIND,10738,29,0,17.92,1990.76
1773,Magic Dam Hydroelectric Project,43.0025,-114.3481,9,15562,HYDRO,10740,26,0,15.71,2465.92
4703,Clear Lake Cogeneration Ltd,29.6255,-95.067,465,577434,GAS,10741,30,0,27.73,2096.32
5517,Morgantown Energy Facility,39.6397,-79.9606,69,387724,COAL,10743,24,0,12.44,1812.75
2656,Midland Cogeneration Venture,43.5861,-84.2242,1854,3508082,GAS,10745,25.2,0.607,3226318.11,2314.29
4312,American Ref-Fuel of Delaware Valley,39.8237,-75.4036,90,612654,BIOMASS,10746,24,0.784,2073667.11,2313.73
688,Marina Landfill Gas,36.7131,-121.7686,5,36575,BIOMASS,10748,10.6,0.595,5989065.86,2089.32
3514,Camden Plant Holding LLC,39.9175,-75.1192,157,383008,GAS,10751,22,0.019,45390.71,1566.76
3854,Lachute Hydro Lower,43.8489,-73.4211,4,15221,HYDRO,10752,28,0.258,1523470.01,2232.85
3855,Lachute Hydro Upper,43.2536,-73.4211,5,20177,HYDRO,10753,28,0.001,65.13,1264.64
1136,Rifle Generating Station,39.5173,-107.7299,108,5296,GAS,10755,28,0.14,353536.03,937.71
865,Salton Sea Unit 3,33.157,-115.6386,54,393000,GEOTHERMAL,10759,26,0.303,814282.04,889.11
3657,Las Vegas Cogeneration LP,36.2317,-115.1235,61,57913,GAS,10761,21,0.003,1491.67,2893.64
564,Geo East Mesa III,32.7757,-115.2637,28,109072,GEOTHERMAL,10763,20.9,0,522.12,4406.12
365,Blue Lake Power LLC,40.8667,-123.9833,14,27680,BIOMASS,10764,30,0.029,0.00,0.00
2489,Indeck Jonesboro Energy Center,44.6781,-67.5477,28,121727,BIOMASS,10765,28,0,22.91,1832.59
2490,Indeck West Enfield Energy Center,45.2534,-68.6285,28,167807,BIOMASS,10766,28,0,52.61,1753.51
837,Rio Bravo Fresno,36.6849,-119.7199,28,177962,BIOMASS,10767,27,0.319,0.00,0.00
839,Rio Bravo Jasmin,35.7415,-119.0512,38,268730,COAL,10768,26,0.113,0.00,0.00
840,Rio Bravo Poso,35.5556,-119.0832,38,282192,COAL,10769,26,0.746,8531281.66,2300.27
5088,Hopewell Power Station,37.2969,-77.2833,71,168628,COAL,10771,23,0,24.71,1497.41
841,Rio Bravo Rocklin,38.8316,-121.3134,28,172275,BIOMASS,10772,26,0,63.65,1720.26
5030,Altavista Power Station,37.1183,-79.2726,71,161610,COAL,10773,23,0,93.43,1714.30
5128,Southampton Power Station,36.6525,-76.9953,71,175117,COAL,10774,23,0.169,17875.16,655.81
505,E F Oxnard Energy Facility,34.1958,-119.1664,49,136504,GAS,10776,25,0.001,605.08,2834.11
609,HL Power,40.3682,-120.2644,36,166565,BIOMASS,10777,26,0,69.62,-922.15
1762,Koyle Ranch Hydroelectric Project,42.8867,-114.8022,1,3325,HYDRO,10781,32,0,38.70,1842.72
3138,Colstrip Energy LP,45.9752,-106.6547,46,330796,COAL,10784,25,0,119.23,3726.00
4546,Piedmont Hydro Power Project,34.8901,-82.3686,1,5574,HYDRO,10787,26,0,16.69,-445.06
4880,Sabine River Works,30.0536,-93.7556,102,261266,GAS,10789,32.7,0.241,0.00,0.00
4948,Victoria Texas Plant,28.6683,-96.9631,102,546683,GAS,10790,28,0.427,650506.27,695.67
4496,Camden South Carolina,34.2338,-80.6558,30,17766,COAL,10795,37,0.301,1129609.91,961.97
5144,Waynesboro Virginia Plant,38.1639,-79.1292,9,0,OTHER,10796,79.5,0.158,1789629.84,1944.33
4639,Old Hickory Plant,36.2756,-86.6644,1,988,GAS,10797,22,0,17.49,2186.61
5077,Fries Hydroelectric Project,36.7331,-81.7461,5,20935,HYDRO,10798,60.7,0.594,1727412.13,829.50
4545,Pelzer Upper,34.6434,-82.4547,2,6528,HYDRO,10799,26,0.722,327282.89,606.95
4544,Pelzer Lower,34.4922,-82.5053,3,10652,HYDRO,10800,26,0.049,178202.84,932.65
4565,Ware Shoals Hydro Project,34.4119,-82.2942,6,15701,HYDRO,10801,51.7,0.358,1149718.98,861.04
2361,Lowell Cogen Plant,42.64,-71.323,34,1275,GAS,10802,27,0.009,17669.83,1426.12
3539,Kenilworth Energy Facility,40.6781,-74.2744,29,160986,GAS,10805,26,0.002,5812.36,3790.25
1743,Crystal Springs,42.6511,-114.6358,2,10522,HYDRO,10806,27,0.037,0.00,0.00
1744,Dietrich Drop,42.9333,-114.2719,5,14513,HYDRO,10807,25,0.007,5127.70,2190.39
1767,Low Line Rapids,42.4544,-114.3686,3,10218,HYDRO,10808,25,0.944,15364.30,773.79
1792,Rock Creek II,42.2444,-114.6625,2,7629,HYDRO,10809,25,0.774,27346.65,124.57
757,NTC/MCRD Energy Facility,32.7353,-117.2083,26,158345,GAS,10810,26,0.237,1080171.03,1334.37
739,Naval Station Energy Facility,32.6795,-117.1224,55,320121,GAS,10811,24.5,0.802,0.00,0.00
751,North Island Energy Facility,32.705,-117.189,40,325045,GAS,10812,26,0.011,7641.51,2656.99
479,Difwind Farms Ltd VII,37.7581,-121.5253,24,38333,WIND,10815,28,0.321,529344.07,750.26
3918,Port Leyden Hydroelectric Project,43.5644,-75.3247,1,4789,HYDRO,10817,30,0.421,11422.40,122.75
2546,Ada Cogeneration LP,42.9627,-85.4941,33,206083,GAS,10819,25,0.283,3302732.05,2192.03
312,Aliso Water Management Agency,33.5244,-117.7092,1,6425,BIOMASS,10820,18,0.036,78521.11,1346.23
2614,Grayling Generating Station,44.6062,-84.6901,38,216788,BIOMASS,10822,23,0.002,733.59,1744.56
2328,Deer Island Treatment Plant,42.3497,-70.9601,73,37008,OIL,10823,18.9,0.945,8040.49,38.85
2380,Oakdale Power Station,42.3864,-71.8031,4,12556,HYDRO,10824,64,0.187,771200.32,939.79
2325,Cosgrove Intake and Power Station,42.3983,-71.69,3,5353,HYDRO,10825,46,0.608,7165.91,640.74
1046,Woodland Biomass Power Ltd,38.6905,-121.7371,28,175584,BIOMASS,10836,26,0.088,195446.12,1480.67
451,Covanta Mendota,36.7487,-120.3776,28,172729,BIOMASS,10837,26,0,36.49,2606.30
3496,Springfield Power LLC,43.4428,-72.0556,16,133649,BIOMASS,10838,28,0.637,2633797.99,2361.57
3452,DG Whitefield LLC,44.358,-71.5453,20,144469,BIOMASS,10839,27,0.739,4582635.20,2757.87
469,Delano Energy,35.7144,-119.2337,57,312019,BIOMASS,10840,23.7,0.043,151400.34,2292.47
3991,Walden,41.5628,-74.1928,2,3194,HYDRO,10848,29,0.018,27579.76,1425.20
2919,Silver Bay Power,47.286,-91.26,132,725854,COAL,10849,55.7,0.005,5053.88,1691.96
722,Mojave Cogen,35.0433,-117.645,57,373241,GAS,10850,25,0.082,71045.44,1397.24
3737,Center Falls,43.0958,-73.4583,1,2274,HYDRO,10853,31,0.731,54339.48,679.08
1566,Cargill Corn Milling Division,41.1386,-92.6467,40,90401,COAL,10855,63,0.522,1716860.04,831.33
1556,Archer Daniels Midland Clinton,41.8206,-90.2097,180,793892,COAL,10860,6,0.54,8459818.77,1603.72
1557,Archer Daniels Midland Des Moines,41.5997,-93.5997,8,21903,COAL,10861,27,0.538,9652.26,31.85
3360,Archer Daniels Midland Lincoln,40.9,-96.5997,8,46065,COAL,10862,27,0.007,1554.01,1584.11
2745,Archer Daniels Midland Mankato,44.2,-94,6,20999,COAL,10863,28,0.039,10076.40,1074.24
1555,Archer Daniels Midland Cedar Rapids,41.9221,-91.6875,256,806747,COAL,10864,21.4,0.898,0.00,0.00
1817,Archer Daniels Midland Decatur,39.8675,-88.885,335,1255464,COAL,10865,19.5,0.962,0.00,0.00
1818,Archer Daniels Midland Peoria,40.6776,-89.6069,64,239184,GAS,10866,30.4,0.622,0.00,0.00
1971,Tate & Lyle Decatur Plant Cogen,39.8492,-88.9276,62,255544,COAL,10867,26,0.846,0.00,0.00
4195,Biomass One LP,42.4356,-122.8502,40,151861,BIOMASS,10869,21,0.561,0.00,0.00
4371,Hazelton,40.9282,-76.0416,172,4094,GAS,10870,18.5,0.815,18834200.35,2323.51
3851,Kings Falls Hydroelectric,43.9269,-75.6231,2,1515,HYDRO,10872,27,0.819,487109.36,2945.07
447,Coso Finance Partners,36.0372,-117.7981,92,545065,GEOTHERMAL,10873,27.3,0.141,3102.91,3139.01
448,Coso Power Developers,36.0192,-117.7917,90,586470,GEOTHERMAL,10874,26,0.031,7766.65,633.52
446,Coso Energy Developers,36.0019,-117.7886,90,469283,GEOTHERMAL,10875,26.7,0.029,28800.85,1532.15
863,Salton Sea Unit 1,33.158,-115.6475,10,80000,GEOTHERMAL,10878,33,0.258,0.00,0.00
864,Salton Sea Unit 2,33.158,-115.6475,20,128000,GEOTHERMAL,10879,25,0.36,0.00,0.00
346,Bidwell Ditch Project,40.8014,-121.4481,2,10583,HYDRO,10880,28,0.009,3046.94,873.30
847,Roaring Creek Water Power,40.8819,-121.9486,2,8460,HYDRO,10881,29,0.783,1006092.37,2534.57
595,Hatchet Creek Project,40.875,-121.9222,7,25784,HYDRO,10882,29,0.889,0.00,0.00
2366,Medical Area Total Energy Plant,42.3364,-71.1089,88,255537,GAS,10883,26.1,0.903,0.00,0.00
764,Olive View Medical Center,34.3261,-118.4461,6,19480,GAS,10884,28,0.24,0.00,0.00
3988,Victory Mills,42.9197,-76.5477,2,3782,HYDRO,10902,29,0.223,0.00,0.00
1916,Lockport Powerhouse,41.5881,-88.0867,16,36330,HYDRO,10903,15,0.635,1163874.29,2421.77
316,Altamont Midway Ltd,37.7392,-121.4322,11,7400,WIND,50001,31,0.35,0.00,0.00
2385,Pittsfield Generating LP,42.4564,-73.2181,180,182729,GAS,50002,25,0.568,0.00,0.00
409,Chalk Cliff Cogen,35.0968,-119.4299,46,359363,GAS,50003,25,0.72,427425.60,2710.62
3542,Linden Cogen Plant,40.6322,-74.2156,1035,4709689,GAS,50006,20.9,0.37,0.00,0.00
5510,Hawks Nest Hydro,38.1478,-81.1753,102,498411,HYDRO,50011,79,0.801,0.00,0.00
604,HGST San Jose Standby Generator,37.2514,-121.8036,55,900,OIL,50024,31,0.005,1138.74,2230.64
4711,Corpus Refinery,27.8322,-97.5281,57,293987,GAS,50026,27.5,0.759,0.00,0.00
2281,Plant 31 Paper Mill,32.4823,-92.153,63,320254,BIOMASS,50028,55.1,0.527,0.00,0.00
2272,Nelson Industrial Steam Company,30.2861,-93.2917,227,1196405,OIL,50030,56,0.227,0.00,0.00
3882,Mt Ida Hydroelectric,42.7214,-73.6764,3,8512,HYDRO,50031,23,0.238,0.00,0.00
3985,Valley Falls Hydroelectric Facility,42.9044,-73.5625,3,8423,HYDRO,50034,23,0.322,0.00,0.00
2507,MMWAC Resource Recovery Facility,44.0694,-70.2628,5,17019,BIOMASS,50035,23,0.535,0.00,0.00
5522,New Martinsville Hannibal Hydro,39.6672,-80.8642,37,198296,HYDRO,50036,27,0.535,0.00,0.00
838,Rio Bravo Hydro Project,35.5789,-118.9669,14,34050,HYDRO,50037,26,0.788,0.00,0.00
4384,Kline Township Cogen Facility,40.8737,-75.9936,59,425294,COAL,50039,26,1.007,0.00,0.00
2377,Norton Powerhouse,42.3075,-71.8019,6,15682,GAS,50041,67.7,0.492,0.00,0.00
4782,Houston Chemical Complex Battleground,29.7314,-95.0839,316,1811288,GAS,50043,27.1,0.61,0.00,0.00
2491,International Paper Jay Hydro,44.5017,-70.2233,3,10640,HYDRO,50047,103,0.637,0.00,0.00
780,Pacific Lumber,40.4728,-124.1014,33,141059,BIOMASS,50049,38.5,0.698,375305.36,1888.20
2512,Penobscot Energy Recovery,44.7383,-68.8258,25,161927,BIOMASS,50051,28,0.379,0.00,0.00
4871,Rice University,29.7189,-95.395,7,26712,GAS,50054,27.3,0.002,21.56,1390.81
2413,Brown Station Road Plant I,38.8228,-76.7722,3,8723,BIOMASS,50060,28,0,71.50,-7526.71
869,San Diego State University,32.6353,-117.0997,14,67410,GAS,50061,13,0.085,155668.23,1218.23
882,San Joaquin Cogen,37.8062,-121.2768,46,3370,GAS,50062,25,0.486,0.00,0.00
998,Univ of Calif Santa Cruz Cogeneration,36.9997,-122.0622,3,17320,GAS,50064,30,0.024,5015.47,920.95
386,Calistoga Power Plant,38.79,-122.7456,176,538765,GEOTHERMAL,50066,31,0.34,2643578.84,2119.73
4676,Borger Plant,35.6647,-101.4354,38,80202,OTHER,50067,30,0.426,0.00,0.00
918,Sierra Power,35.9542,-119.0461,8,49287,BIOMASS,50068,30,0.337,0.00,0.00
1318,North County Regional Resource,26.7714,-80.1419,62,206078,BIOMASS,50071,26,0.777,13751989.63,1869.60
4396,Marcus Hook Refinery Cogen,39.8103,-75.4281,51,972,GAS,50074,28,0.779,0.00,0.00
2593,EQ Waste Energy Services,42.2711,-83.5231,1,6069,BIOMASS,50077,29,0.144,2186.10,36.60
3802,Goodyear Lake Plant,42.5,-74.95,1,5656,HYDRO,50079,35,0,6.05,-1100.74
2510,Otis Hydro,44.4783,-70.2167,10,66681,HYDRO,50080,30,0.326,0.00,0.00
2493,International Paper Riley Hydro,44.5033,-70.2517,7,30723,HYDRO,50081,34,0.844,0.00,0.00
2492,International Paper Livermore Hydro,44.47,-70.1917,9,36755,HYDRO,50082,94.8,0.274,1206203.37,2122.56
2401,Univ of Massachusetts Medical Center,42.2792,-71.7511,10,26361,GAS,50087,27,0.028,56227.75,1494.15
1695,University of Northern Iowa,42.5158,-92.4572,8,19190,COAL,50088,33,0.008,1227.92,2352.33
999,Univ of San Francisco Cogen,37.7425,-122.39,2,9262,GAS,50089,28,0.792,135992.08,746.55
5291,Sheep Creek Hydro,48.9653,-117.7133,2,7495,HYDRO,50091,29,0.538,1944704.81,1915.59
3746,Chateaugay High Falls Hydro,44.9092,-74.0869,2,7753,HYDRO,50093,27,0.003,22.17,1166.90
3583,Trigen Trenton Energy,40.2167,-74.7667,6,923,GAS,50094,32,0.352,0.00,0.00
3497,Tillotson Rubber,44.8622,-71.3042,2,1100,HYDRO,50095,30.8,0.004,36.73,1096.53
1802,Tamarack Energy Partnership,44.9533,-116.3853,6,33623,BIOMASS,50099,32,0.529,0.00,0.00
4818,MeadWestvaco Evadale,30.3419,-94.0656,58,399477,BIOMASS,50101,45,0.226,0.00,0.00
3447,China Mill Hydro,43.1292,-71.4558,2,3314,HYDRO,50103,34,0.44,0.00,0.00
997,United Cogen,37.6322,-122.3914,31,186878,GAS,50104,30,0,36.16,14464.38
4846,Paris Energy Center,33.6968,-95.5577,250,359680,GAS,50109,26,0.375,2504515.91,1955.32
914,Sierra Pacific Burney Facility,40.4728,-122.3293,20,112021,BIOMASS,50110,29,0.517,4162.70,41.69
916,Sierra Pacific Loyalton Facility,39.6699,-120.2391,20,47925,BIOMASS,50111,26,0.725,2435.88,91.31
917,Sierra Pacific Quincy Facility,39.9402,-120.9095,28,151953,BIOMASS,50112,25.5,0,39.19,9797.00
1003,US Borax,35.035,-117.7016,48,349783,GAS,50115,31,0.052,0.00,0.00
4772,Hal C Weaver Power Plant,30.2867,-97.7356,153,366908,GAS,50118,24.2,0.161,41987.74,884.19
434,ConocoPhillips Rodeo Refinery,38.0417,-122.2583,55,386242,OTHER,50119,28,0.112,73868.25,1119.43
4945,Valero Refinery Corpus Christi West,27.8175,-97.4814,69,240365,OIL,50121,32,0.74,5944.57,36.67
3899,Normanskill Hydro Project,42.75,-74,1,2526,HYDRO,50123,32,0.175,703463.88,2365.70
5183,Ottauquechee Hydro,43.5933,-72.3506,2,5431,HYDRO,50126,29.3,0.129,0.00,0.00
4898,Signal Hill Wichita Falls Power LP,33.8631,-98.5894,80,6672,GAS,50127,28,0.016,0.00,0.00
613,Indian Valley Dam Hydro Project,39.1417,-122.8917,4,2462,HYDRO,50129,32,0.176,0.00,0.00
4361,G F Weaton Power Station,40.6672,-80.3465,120,484635,COAL,50130,57,0.152,0.00,0.00
422,Coalinga Cogeneration,36.1807,-120.3885,38,333473,GAS,50131,24,0.436,17440.21,62.30
964,Sycamore Cogeneration,35.4189,-119.0116,300,1504851,GAS,50134,28,0,40.74,13580.81
3959,South Oaks Hospital,40.6853,-73.4258,1,6122,GAS,50136,7,0.018,733.75,1087.03
4831,Newgulf Cogen,29.2639,-95.8997,102,6942,GAS,50137,31,0,6.87,1718.05
4903,Snider Industries,32.0897,-94.3703,5,17796,BIOMASS,50141,32,0.02,334.20,1558.05
1417,Imperial Savannah LP,32.1491,-81.1449,12,63626,GAS,50146,48.5,0.528,536504.77,2020.39
4939,Union Carbide Seadrift Cogen,28.5151,-96.7717,168,593905,GAS,50150,28.6,0.426,0.00,0.00
5526,Union Carbide South Charleston,38.3688,-81.6786,6,12745,GAS,50151,62,0.376,0.00,0.00
2248,Dow St Charles Operations,29.9861,-90.4414,343,1758778,GAS,50152,18.4,0,0.00,0.00
4927,Texas City Plant Union Carbide,29.3758,-94.9453,96,155656,OTHER,50153,19,0.541,5589096.68,2042.28
337,Bear Creek,40.5219,-121.8547,3,1814,HYDRO,50156,25,0.219,0.00,0.00
2692,Sanford,43.6792,-84.3833,4,6411,HYDRO,50157,92,0,24.38,-2708.89
2590,Edenville,43.6792,-84.3833,5,14981,HYDRO,50158,92,0,98.99,7332.79
2694,Secord,43.6792,-84.3833,1,3504,HYDRO,50159,92,0,23.23,-4224.48
2181,Wichita Plant,37.6803,-97.4536,33,0,OTHER,50169,33,-0.001,61.36,-2504.45
343,Berry Cogen,35.1478,-119.4572,39,304769,GAS,50170,29,0,40.74,6790.40
5073,Emporia,36.6967,-77.5583,3,5910,HYDRO,50175,29,0.08,124182.71,1231.53
3981,Union Falls,44.5072,-73.9158,3,13169,HYDRO,50176,28,0.85,0.00,0.00
4476,Blackstone/Tupperware,41.868,-71.5816,2,3706,HYDRO,50177,34,0.416,0.00,0.00
5084,Halifax,36.7817,-78.9236,2,3051,HYDRO,50178,100,0,28.55,-7138.10
371,Box Canyon,41.2792,-122.3292,5,23656,HYDRO,50179,29,0.001,37.63,6272.26
767,Olsen,40.7587,-122.0344,5,9421,HYDRO,50180,25,0,68.89,9840.82
3129,Weyerhaeuser Columbus MS,33.3602,-88.46,129,606067,BIOMASS,50184,28.9,0.448,0.00,0.00
5315,Weyerhaeuser Longview WA,46.1236,-122.9728,59,328295,BIOMASS,50187,50.4,0.354,0.00,0.00
3314,Weyerhaeuser New Bern NC,35.212,-77.1144,30,203799,BIOMASS,50188,46,0.173,0.00,0.00
3210,Domtar Paper Co LLC Plymouth NC,35.8628,-76.7831,147,559851,BIOMASS,50189,41.3,0,45.16,5312.97
5367,Domtar Paper Company Rothschild,44.8867,-89.6272,9,34544,GAS,50190,81.6,0.749,18845.21,93.35
4236,IP Springfield Oregon,44.0557,-122.9576,65,148747,BIOMASS,50191,48.6,0.846,0.00,0.00
4147,International Paper Valliant OK,33.9961,-95.1114,68,455989,BIOMASS,50192,44,0.851,215490.78,2570.31
331,B Braun Medical,33.6886,-117.8336,6,43152,GAS,50200,26,0,269.82,6202.67
1444,Rabun Gap Cogen Facility,34.9536,-83.3786,24,87890,BIOMASS,50201,9.1,0.388,2770396.71,2135.96
4005,WPS Power Niagara,43.0804,-79.0082,56,56821,BIOMASS,50202,24,0.27,0.00,0.00
3984,US Gypsum Oakfield,43.0647,-78.2972,6,22931,GAS,50203,29,0,30.68,-2667.79
1167,Williams Ignacio Gasoline Plant,37.1433,-107.7847,6,47437,OTHER,50205,31,0.616,2704514.97,1971.54
1162,Vallecito Hydroelectric,37.3667,-107.6167,6,19370,HYDRO,50206,26,0,55.80,-37197.23
3485,Pinetree Power,44.3274,-71.68,18,132321,BIOMASS,50208,29,0,29.13,-9708.37
1015,Vulcan,33.1629,-115.6185,40,315000,GEOTHERMAL,50210,30,0,25.36,-3381.57
4472,York County Resource Recovery,39.9886,-76.7247,37,211182,BIOMASS,50215,26,0.005,62238.58,1712.65
1024,Watson Cogeneration,33.8083,-118.235,405,3016350,GAS,50216,27.3,0,36.73,73467.25
1048,Woodward Power Plant,37.8644,-120.8778,3,5000,HYDRO,50218,33,0.376,0.00,0.00
547,Frankenheimer Power Plant,37.8303,-120.8069,5,13776,HYDRO,50219,32,0,36.73,14693.45
740,Nelson Creek,41.0289,-121.8911,1,4065,HYDRO,50223,26,0,26.92,-8972.06
779,Oxnard Wastewater Treatment Plant,34.1503,-119.1289,2,6302,GAS,50224,34,0.274,0.00,0.00
2522,Regional Waste Systems,43.6557,-70.3342,13,88592,BIOMASS,50225,27,0.731,12721109.33,1991.47
5283,Rocky Brook Hydroelectric,47.7197,-122.9431,2,1538,HYDRO,50228,30,0.756,5262440.87,2158.87
4928,Texas Petrochemicals,29.6981,-95.2547,35,251061,GAS,50229,43,0.882,0.00,0.00
2523,Robbins Lumber,44.3331,-69.2019,3,48,OIL,50230,30.3,0.336,0.00,0.00
5290,SDS Lumber Gorge Energy Division,45.7127,-121.4661,10,9353,BIOMASS,50231,21.5,0.2,0.00,0.00
871,San Dimas Wash Generating Station,34.1022,-117.8169,1,3236,HYDRO,50233,29,0.039,11070.56,2183.33
868,San Antonio Community Hospital,34.1019,-117.6381,3,14575,GAS,50234,24.7,0,36.73,24489.08
2055,Purdue University,40.4172,-86.9117,43,115914,COAL,50240,26.2,0,260.90,-4348.31
4865,Providence Memorial Hospital,31.7697,-106.5014,4,33,OIL,50241,28,0,29.13,0.00
2536,Verso Paper,44.5739,-68.8033,274,1865243,GAS,50243,19.5,0,28.55,-19034.94
3188,Canton North Carolina,35.535,-82.8411,53,364320,COAL,50244,61.6,0.214,0.00,0.00
153,International Paper Courtland Mill,34.735,-87.3108,127,377952,BIOMASS,50245,23.9,0.759,0.00,0.00
4106,Smart Papers LLC,39.4086,-84.5622,47,75733,COAL,50247,48.6,0.013,0.00,0.00
1296,International Paper Pensacola,30.5966,-87.3264,83,511086,BIOMASS,50250,34,0,24.87,3316.12
2718,Verso Paper Quinnesec Mich Mill,45.7956,-87.9556,28,212684,BIOMASS,50251,30,0.537,0.00,0.00
2827,International Paper Sartell Mill,45.6183,-94.2005,30,113643,COAL,50252,32.1,0.469,0.00,0.00
3238,KapStone Kraft Paper Corp,36.4769,-77.6414,23,167677,COAL,50254,49,0.585,1056.28,114.56
2669,Oakwood Hospital & Medical Center,42.2917,-83.2119,5,13,OIL,50260,11.7,0,0.00,0.00
3663,New Lahontan,39.4611,-117.0625,4,10968,HYDRO,50261,26,0.008,293.46,2835.36
1134,Redlands Water & Power,39.0781,-108.5928,1,8097,HYDRO,50267,84,0.333,0.00,0.00
3817,Hewittville Hydroelectric,44.7167,-75,3,17439,HYDRO,50268,31,0.859,0.00,0.00
3982,Unionville Hydro Project 2499 NY,44.7167,-74.69,3,12109,HYDRO,50269,31,0,25.93,-8644.81
535,ExxonMobil Santa Ynez Facility,34.4642,-120.0436,49,401480,GAS,50270,22,0,28.63,5206.22
3270,New Hanover County WASTEC,34.282,-77.9592,15,0,OTHER,50271,16.2,0.269,0.00,0.00
2384,Pioneer Valley Resource Recovery,42.0906,-72.5917,9,45339,BIOMASS,50273,27,0.203,0.00,0.00
1797,Simplot Leasing Don Plant,42.9161,-112.5258,16,78726,OTHER,50274,29,0.278,0.00,0.00
5107,Park 500 Philip Morris USA,37.3363,-77.2795,19,31582,COAL,50275,31.7,0.237,2458581.23,1037.52
1042,Wintec Energy Ltd,33.9131,-116.5631,8,19702,WIND,50276,29,0.243,1394823.33,2179.95
3720,Boralex Chateaugay Power Station,44.8927,-74.0746,20,130414,BIOMASS,50277,22,0.382,0.00,0.00
2543,Worumbo Hydro Station,44.0256,-70.0594,19,90947,HYDRO,50278,26,0.808,996237.98,1545.08
4314,Archbald Power Station,41.4844,-75.5403,93,200375,BIOMASS,50279,16.4,0.653,228649.75,1382.51
