id,name,lat,lon,nameplate,generation,fuel,
5194,Vergennes 9,44.0958,-73.1525,6,7834,HYDRO,
5345,Caldron Falls,45.3569,-88.2306,6,11701,HYDRO,
5364,Deertrack Park Gas Recovery,43.0889,-88.7567,6,52867,BIOMASS,
5392,Grantsburg Diesel,44.6692,-92.6683,6,0,OIL,
5549,Guernsey,42.2661,-104.7847,6,20580,HYDRO,
1678,State Center,42.0167,-93.1633,6,116,OIL,
2375,Newark America Mill,42.6,-71.8,6,4304,GAS,
2667,Norway,45.7889,-87.9058,6,22100,HYDRO,
5081,Godwin Drive Plant,38.7528,-77.4767,6,107,OIL,
5137,Virginia Tech Power Plant,37.2319,-80.4211,6,25677,COAL,
5184,Peterson,44.6381,-73.1625,6,31694,HYDRO,
38,Haines,59.2358,-135.445,6,0,OIL,
301,Aera San Ardo Cogen Facility,35.9375,-120.8522,6,45980,GAS,
896,Sconza Candy Company,37.7667,-120.845,6,108,GAS,
1786,Plummer Cogen,47.3219,-116.7036,6,35845,BIOMASS,
1802,Tamarack Energy Partnership,44.9533,-116.3853,6,33623,BIOMASS,
2662,Neenah Paper Munising Mill,46.4094,-86.6443,6,33627,COAL,
2768,Carleton College,44.3552,-93.2996,6,4056,WIND,
2983,Albany,40.2478,-94.3303,6,26,OIL,
3422,Red Cloud,40.0964,-98.5228,6,119,OIL,
4565,Ware Shoals Hydro Project,34.4119,-82.2942,6,15701,HYDRO,
5354,Combined Locks,44.275,-88.2683,6,46397,HYDRO,
331,B Braun Medical,33.6886,-117.8336,6,43152,GAS,
363,Black Butte,39.7508,-122.1881,6,18656,HYDRO,
557,Gas Utilization Facility,32.7297,-117.2281,6,40187,BIOMASS,
777,Oxbow,39.0032,-120.7465,6,31118,HYDRO,
1167,Williams Ignacio Gasoline Plant,37.1433,-107.7847,6,47437,OTHER,
1549,Alliant SBD0201 Penford Produc,41.9701,-91.6662,6,59,OIL,
1607,Greenfield,41.2955,-94.4619,6,105,OIL,
2745,Archer Daniels Midland Mankato,44.2,-94,6,20999,COAL,
4876,Robert Mueller Energy Center,30.3047,-97.7075,6,23704,GAS,
5288,Russell D Smith,46.7392,-119.1122,6,12140,HYDRO,
80,Power Creek,60.59,-145.5956,6,17599,HYDRO,
484,Dome Project,35.2206,-119.5836,6,29965,GAS,
552,Frito-Lay Cogen Plant,35.4008,-119.2539,6,30240,GAS,
673,Lopez Landfill Gas Utilization Project,34.3275,-118.3894,6,46625,BIOMASS,
821,Prima Desheha Landfill,33.4925,-117.6406,6,42691,BIOMASS,
883,San Jose Cogeneration,37.3356,-121.8808,6,36111,GAS,
945,Spring Gap,38.204,-120.0769,6,41658,HYDRO,
948,SRI International Cogen Project,37.4556,-122.1669,6,32176,GAS,
1112,Manitou Springs,38.6958,-104.6975,6,23709,HYDRO,
1391,Burton,34.7939,-83.5406,6,20360,HYDRO,
1488,YKK USA Chestney,32.8061,-83.5456,6,130,OIL,
1840,CID Gas Recovery,41.6447,-87.575,6,24891,BIOMASS,
1911,Lake Gas Recovery,42.1056,-87.8153,6,30157,BIOMASS,
1939,Parkside,40.5308,-88.9839,6,0,OIL,
1962,Settlers Hill Gas Recovery,41.8689,-88.2831,6,41125,BIOMASS,
1986,Wells Manufacturing Dura Bar Division,42.3142,-88.4561,6,4781,GAS,
2129,Jetmore,38.0853,-99.8989,6,4,OIL,
2172,Stockton,39.3772,-99.2947,6,0,OTHER,
2336,East Bridgewater,42.0619,-70.9794,6,7820,BIOMASS,
2479,Flos Inn Diesel,46.71,-67.9556,6,0,OIL,
2586,Detour,46.3292,-84.3847,6,751,OIL,
2598,Five Channels,44.4083,-83.3317,6,21001,HYDRO,
2647,Main Street,43.7289,-83.4367,6,17,OIL,
2704,Sturgis City  Diesel Plant,41.7992,-85.4256,6,0,GAS,
2810,Granite Falls 2,44.8086,-95.5517,6,16,OIL,
2969,Willmar Municipal East Substation,45.1272,-95.025,6,53,OIL,
2970,Willmar Municipal SW Substation,45.105,-95.0844,6,50,OIL,
3020,Jefferson Street Substation,37.7694,-90.4258,6,0,OIL,
3091,Walton Street Substation,37.7881,-90.4336,6,0,OIL,
3315,American Crystal Sugar Drayton,48.0622,-97.1867,6,33357,COAL,
3583,Trigen Trenton Energy,40.2167,-74.7667,6,923,GAS,
3635,Brunswick,39.1522,-119.7478,6,0,OIL,
3680,Valley Road,39.5472,-119.795,6,0,OIL,
3705,Bassett Healthcare,42.6944,-74.9242,6,3,OIL,
3715,Black River,43.9997,-75.8136,6,33837,HYDRO,
3773,Eagle,43.9094,-75.2014,6,30572,HYDRO,
3821,High Falls,43.9247,-75.3731,6,28119,HYDRO,
3823,Higley,44.5306,-74.9331,6,36398,HYDRO,
3841,Inghams,43.0624,-74.7654,6,28478,HYDRO,
3847,Kamargo,44.0117,-75.7967,6,21671,HYDRO,
3873,Mill C,44.6967,-73.6122,6,26719,HYDRO,
3879,Montauk,41.05,-71.9667,6,1686,OIL,
3907,Oswego Falls East,43.3161,-76.4153,6,22996,HYDRO,
4051,Genoa Diesel Generating Station,41.5092,-83.3606,6,33,OIL,
4109,Sunoco Toledo Ref Power Recovery Train,41.6325,-83.5042,6,89604,OIL,
4387,Lakeview Gas Recovery,42.0786,-80.0708,6,46420,BIOMASS,
4420,Pennsbury,40.1667,-74.7833,6,0,BIOMASS,
4454,Stowe Power Production Plant,40.2717,-75.6633,6,21583,BIOMASS,
4584,Ft. Pierre,44.3591,-100.3765,6,57,OIL,
4691,Canyon,29.8663,-98.1976,6,21272,HYDRO,
4864,PPG Industries Works 4,33.9133,-98.4931,6,150,OIL,
5191,Searsburg Wind Turbine,42.8625,-72.9628,6,13892,WIND,
5349,Cedar Falls,44.9367,-91.8883,6,29029,HYDRO,
5526,Union Carbide South Charleston,38.3688,-81.6786,6,12745,GAS,
828,Red Mountain,33.3968,-117.1853,6,31394,HYDRO,
943,Spicer Meadow Project,38.3914,-120.0008,6,19746,HYDRO,
2168,St Francis,39.7736,-101.8122,6,2,OIL,
4324,Bucknell University,40.955,-76.8794,6,41924,GAS,
891,Santa Maria EPG,35.0478,-120.6367,6,24378,OIL,
1162,Vallecito Hydroelectric,37.3667,-107.6167,6,19370,HYDRO,
1327,Partnership Station,27.9253,-82.4414,6,0,GAS,
2373,NECCO Co-Generation,42.415,-71.0039,6,18774,GAS,
2424,Eastern Correctional Institute,38.1522,-75.7114,6,16436,BIOMASS,
2845,Lake Crystal,44.1138,-94.2146,6,70,OIL,
3403,Madison Utilities,41.8336,-97.4611,6,57,GAS,
3984,US Gypsum Oakfield,43.0647,-78.2972,6,22931,GAS,
4568,Webb Forging,34.5567,-81.4919,6,3,OIL,
490,Drop 1,32.7112,-114.9608,6,19642,HYDRO,
2239,Chalmette Refining LLC,29.9383,-89.97,6,14685,OTHER,
2357,Indian Orchard Plant 1,42.1578,-72.5239,6,21558,COAL,
2562,C & C Electric,42.3603,-85.0033,6,18272,BIOMASS,
3061,Rockport,40.4119,-95.5158,6,0,OTHER,
3717,Black River Hydro Associates,43.5914,-75.3447,6,9244,HYDRO,
5152,Beldens,44.0511,-73.1758,6,22176,HYDRO,
5195,Vermont Marble Power Division of OMYA,44.0703,-73.1961,6,20199,HYDRO,
5380,Flambeau River Papers,45.9356,-90.4472,6,42000,BIOMASS,
586,Haiwee,36.2169,-117.9472,6,26402,HYDRO,
764,Olive View Medical Center,34.3261,-118.4461,6,19480,GAS,
872,San Fernando,34.3053,-118.4322,6,6713,HYDRO,
1107,Las Animas,38.0597,-103.2206,6,0,OIL,
1536,Alliant SBD 8602 Marion Sub,42.0289,-91.5975,6,48,OIL,
1685,Sumner,42.8462,-92.0982,6,22,OIL,
2176,Waste Management Rolling Meadows LFGTE,39.1067,-95.7211,6,43924,BIOMASS,
2377,Norton Powerhouse,42.3075,-71.8019,6,15682,GAS,
2989,Bethany,40.2619,-94.0403,6,79,OIL,
3875,Model City Energy Facility,43.2094,-78.9836,6,43439,BIOMASS,
4203,Coffin Butte,44.5889,-123.2728,6,42022,BIOMASS,
4383,Keystone Landfill,41.4369,-75.5897,6,42568,BIOMASS,
4967,Yates Gas Plant,30.8847,-101.9208,6,26500,GAS,
5338,Biron,44.4306,-89.7808,6,30524,HYDRO,
5469,Timberline Trail Gas Recovery,45.4533,-91.3583,6,29759,BIOMASS,
5489,Winter,45.8369,-90.9797,6,0,OIL,
468,Deer Creek,39.2982,-120.8441,6,16997,HYDRO,
476,Difwind Farms Ltd II,33.9603,-116.5364,6,7811,WIND,
1119,North Fork Hydro Plant,39.4128,-105.6117,6,10834,HYDRO,
1626,La Porte,42.3194,-92.1967,6,119,OIL,
1631,Lamoni Municipal Utilities,40.622,-93.9326,6,43,OIL,
2133,La Crosse,38.5322,-98.3103,6,65,OIL,
2664,Newberry,46.5933,-85.8183,6,543,OIL,
3729,Cadyville,44.695,-73.6219,6,24412,HYDRO,
3864,Lyons Falls Hydroelectric,43.6178,-75.3572,6,26483,HYDRO,
4320,Bethlehem Renewable Energy LLC,40.5861,-75.3719,6,27276,BIOMASS,
5199,Waterbury 22,44.4906,-73.1689,6,19564,HYDRO,
9,Beaver Falls,55.3633,-131.6778,5,40956,HYDRO,
762,Olinda Landfill Gas Recovery Plant,33.9056,-117.8439,5,37273,BIOMASS,
1184,"Cytec 1, 2 & 3",41.434,-72.8362,5,291,OIL,
1405,Flint River,31.6028,-84.1376,5,23939,HYDRO,
1546,Alliant SBD 9502 Eaton,42.8382,-93.6033,5,212,OIL,
1573,Coon Rapids II,41.8699,-94.6761,5,96,OIL,
1839,Casey City of,39.3106,-87.9926,5,50,OIL,
1869,Flora Site A,38.6714,-88.4894,5,32,OIL,
1896,IMEA Waterloo,38.3344,-90.1588,5,27,OIL,
2404,West Tisbury Generating Facility,41.3867,-70.6314,5,1002,OIL,
2408,Wilkins Station,42.5139,-70.8547,5,157,OIL,
2451,Wicomico,38.3847,-75.6344,5,715,BIOMASS,
2793,Fairmont Wind,43.6478,-94.4472,5,14153,WIND,
2838,Kenyon Municipal,44.2689,-92.9714,5,12,OIL,
3213,Eastside WWTP,35.9428,-79.9089,5,8,OIL,
3224,"Gastonia, Tulip Drive",35.2891,-81.2052,5,0,OIL,
3305,Turner Shoals,35.3867,-82.1922,5,14736,HYDRO,
3648,Gabbs,38.7714,-117.6869,5,0,OIL,
3682,Wabuska,38.9844,-119.1647,5,4850,GEOTHERMAL,
3815,Herrings,44.0217,-75.6511,5,21347,HYDRO,
4048,Galion,40.7303,-82.7939,5,51,OIL,
4074,Napoleon,41.4106,-84.0967,5,38,OIL,
4075,Napoleon Peaking,41.3363,-84.0686,5,51,OIL,
4079,Niles,41.168,-80.7529,5,45,OIL,
4084,Orrville Peaking,40.8598,-81.759,5,59,OIL,
4101,Seville,41.0317,-81.8714,5,45,OIL,
4112,Versailles Peaking,40.2247,-84.4769,5,27,OIL,
4114,Wadsworth,41.0025,-81.7589,5,45,OIL,
4281,Siphon Power Project,44.0319,-121.3222,5,22111,HYDRO,
4422,Pine Grove,40.5553,-76.3886,5,456,OIL,
4541,Pacolet Diesel Generation Facility,34.8986,-81.7397,5,256,OIL,
5071,Electric Avenue Facility,38.4652,-77.9736,5,131,OIL,
5077,Fries Hydroelectric Project,36.7331,-81.7461,5,20935,HYDRO,
5213,Cedar Hills,47.4884,-121.8011,5,32737,BIOMASS,
5418,Menomonie,44.8833,-91.9306,5,20201,HYDRO,
5478,Wausau,44.9575,-89.6367,5,27202,HYDRO,
115,Valdez Cogen,61.0811,-146.8517,5,30043,OIL,
547,Frankenheimer Power Plant,37.8303,-120.8069,5,13776,HYDRO,
588,Hamilton Branch,40.2697,-121.1256,5,15515,HYDRO,
738,Naval Hospital Medical Center,32.7261,-117.1464,5,17507,GAS,
1380,Athens Regional Medical Center,33.9625,-83.3981,5,32,OIL,
2083,Baldwin City,38.7897,-95.205,5,41,OIL,
3193,Charlotte Motor Speedway,35.3542,-80.6822,5,24546,BIOMASS,
3334,Glen Ullin Station 6,46.8214,-101.7564,5,37247,OTHER,
172,Point A,31.3614,-86.5183,5,15022,HYDRO,
1130,Ponnequin Phase 1,39.9958,-104.8278,5,8708,WIND,
1568,Cascade,42.4711,-90.8841,5,32,OIL,
1674,Sibley One,43.405,-95.7261,5,65,OIL,
2400,Turners Falls,42.6242,-72.5183,5,22082,HYDRO,
3083,Trenton Diesel,40.0661,-93.6042,5,33,OIL,
3782,Entenmanns Energy Center,40.7392,-73.2597,5,18722,GAS,
3855,Lachute Hydro Upper,43.2536,-73.4211,5,20177,HYDRO,
4081,O'Shaughnessy Hydro,40.1539,-83.1258,5,6749,HYDRO,
4459,Townsend Hydro,40.7486,-80.3144,5,16072,HYDRO,
4538,Neal Shoals,34.6642,-81.4486,5,19076,HYDRO,
4668,Baytown,29.6744,-94.9139,5,16448,BIOMASS,
4704,Coastal Plains,29.425,-95.1872,5,29181,BIOMASS,
1051,Yorba Linda,33.9117,-117.8192,5,7306,HYDRO,
1372,W E Swoope,29.0219,-80.9644,5,0,OIL,
1967,State Farm,40.4936,-88.8535,5,0,OTHER,
2155,Oxford,37.2331,-97.469,5,0,OTHER,
2170,Stafford,37.9553,-98.5928,5,76,GAS,
3419,Pender,42.1598,-96.5457,5,68,OIL,
5423,MMSD South Shore Wastewater,42.8869,-87.8422,5,12664,BIOMASS,
5485,Whiting,44.4889,-89.5756,5,18082,HYDRO,
5488,Winnebago County Landfill Gas,44.0611,-88.5631,5,24519,BIOMASS,
30,Galena Electric Utility,64.7407,-156.9551,5,6022,OIL,
289,Tri Cities,33.4833,-111.8172,5,24384,BIOMASS,
330,Ausra Kimberlina Solar Generation,35.5667,-119.2,5,41,SOLAR,
353,Big Creek Water Works,40.6175,-123.4514,5,1924,HYDRO,
371,Box Canyon,41.2792,-122.3292,5,23656,HYDRO,
392,CalRenew-1,36.7575,-120.3658,5,7175,SOLAR,
453,Cove Hydroelectric,40.9017,-121.9517,5,19440,HYDRO,
688,Marina Landfill Gas,36.7131,-121.7686,5,36575,BIOMASS,
767,Olsen,40.7587,-122.0344,5,9421,HYDRO,
831,Rhodia Dominguez Plant,33.8431,-118.2347,5,6052,GAS,
876,San Gabriel Hydro Project,34.2044,-117.8461,5,22782,HYDRO,
953,Stony Gorge,39.4325,-122.5078,5,14729,HYDRO,
1026,Welport Lease Project,35.3423,-119.6538,5,34286,GAS,
1139,Ruedi,39.3631,-106.8222,5,15384,HYDRO,
1231,AMERESCO Delaware South,38.5992,-75.4342,5,32329,BIOMASS,
1795,Salmon Diesel,45.1465,-113.9469,5,74,OIL,
1965,South Main Street,41.9092,-89.0504,5,158,GAS,
2169,St John,38.0083,-98.7633,5,33,OIL,
2190,Cox Waste to Energy,37.3208,-85.3611,5,6105,BIOMASS,
2311,Blackstone Street,42.3636,-71.1161,5,0,OTHER,
2507,MMWAC Resource Recovery Facility,44.0694,-70.2628,5,17019,BIOMASS,
2646,Lyon Development,42.1742,-83.62,5,9103,BIOMASS,
2657,Mio,44.6289,-84.1294,5,9537,HYDRO,
2669,Oakwood Hospital & Medical Center,42.2917,-83.2119,5,13,OIL,
2744,American Crystal Sugar Moorhead,46.9433,-96.8569,5,33057,COAL,
2889,OREG 3 Inc,43.6731,-94.5528,5,19709,OTHER,
3027,Loess Hills Wind Farm LLC,40.4144,-95.54,5,8266,WIND,
3252,Marshall,35.8108,-82.7353,5,11980,HYDRO,
3306,Tuxedo,35.2447,-82.3897,5,16672,HYDRO,
3420,Plainview Muncipal Power,42.3497,-98.2092,5,9,OIL,
3453,Dodge Falls Associates,44.2081,-72.0581,5,28836,HYDRO,
3505,Aventis Pharmaceuticals,40.625,-74.625,5,33536,GAS,
3767,Dolgeville Hydro,43.09,-74.7678,5,17943,HYDRO,
3786,Feeder Dam Hydro Plant,43.2906,-73.6661,5,28936,HYDRO,
3790,Flat Rock,44.2217,-75.0742,5,17653,HYDRO,
3792,Fort Miller Hydroelectric Facility,43.1603,-73.5831,5,23066,HYDRO,
3898,Norfolk,44.8053,-74.9975,5,30410,HYDRO,
4198,Butter Creek Power LLC,45.7017,-119.4222,5,11316,WIND,
4239,Juniper Ridge Hydroelectric Project,44.1425,-121.2703,5,623,HYDRO,
4647,University of Tennessee Steam Plant,35.9542,-83.9308,5,20644,GAS,
4903,Snider Industries,32.0897,-94.3703,5,17796,BIOMASS,
5007,Pioneer,41.2436,-111.9453,5,15484,HYDRO,
5127,Snowden,37.5172,-79.3983,5,11578,HYDRO,
5176,Marshfield 6,44.3583,-72.305,5,4904,HYDRO,
5346,Capitol Heat and Power,43.0785,-89.3773,5,3636,GAS,
5476,Washington Island,45.3761,-86.8969,5,56,OIL,
5531,Beaver Creek Gas Plant,42.8475,-108.3136,5,8593,GAS,
5552,Heart Mountain,44.5161,-109.0922,5,17348,HYDRO,
636,Kekawaka Power House,39.0322,-123.1261,5,15154,HYDRO,
663,Lake Mathews,33.8564,-117.4531,5,28444,HYDRO,
2830,Janesville,44.0229,-93.5862,5,13,OIL,
233,Two Pine Landfill Gas Recovery,34.8364,-92.1656,5,34798,BIOMASS,
633,Kaweah 3,36.4867,-118.8344,5,27855,HYDRO,
830,Regional Wastewater Control Facility,37.9369,-121.3294,5,16490,GAS,
965,Sycamore Energy 1 LLC,32.8497,-117.0281,5,9532,BIOMASS,
1084,Delta,38.7314,-108.0708,5,418,GAS,
1110,Lower Molina,39.0128,-108.4664,5,15015,HYDRO,
1261,Central District Wastewater Treat Plant,25.7111,-80.155,5,16240,BIOMASS,
1348,Springhill Gas Recovery Plant,30.9464,-85.3675,5,28983,BIOMASS,
1438,Nacoochee,34.7528,-83.5014,5,11194,HYDRO,
1492,CEIP Substation Distributed Generation,21.3278,-158.0964,5,516,OIL,
1501,Helemano Substation DG,21.5292,-158.0458,5,261,OIL,
1503,Iwilei Tank Farm DG,21.3169,-157.8764,5,489,OIL,
1509,Kalaeoloa Pole Yard DG,21.3014,-158.0958,5,408,OIL,
1585,Durant,41.7718,-91.1321,5,6,OIL,
1628,Lake Mills Gas Recovery,43.3864,-93.5589,5,38823,BIOMASS,
1744,Dietrich Drop,42.9333,-114.2719,5,14513,HYDRO,
1760,Island Park,44.4097,-111.3878,5,18055,HYDRO,
1952,Raleigh CO2 Plant,42.2332,-89.0961,5,1208,GAS,
1992,Woodland Landfill Gas Recovery,41.9786,-88.2975,5,29902,BIOMASS,
2016,Earthmovers LFGTE,41.625,-85.9789,5,6531,BIOMASS,
2066,Twin Branch,41.665,-86.1322,5,26392,HYDRO,
2079,Ashland,37.1938,-99.7631,5,16,OIL,
2329,Deerfield 2,42.5728,-72.7072,5,28308,HYDRO,
2330,Deerfield 3,42.6047,-72.7406,5,23216,HYDRO,
2331,Deerfield 4,42.6211,-72.7461,5,22678,HYDRO,
2345,Fitchburg Gas Recovery,42.5144,-71.8839,5,31755,BIOMASS,
2568,Central Michigan University,43.5969,-84.7669,5,8862,GAS,
2590,Edenville,43.6792,-84.3833,5,14981,HYDRO,
2648,Manistique,45.955,-86.2563,5,530,OIL,
2956,United Hospital,44.9425,-93.1072,5,0,OIL,
3105,Ergon Refining Vicksburg,32.3585,-90.8533,5,39712,GAS,
3442,Wisner,41.9903,-96.9203,5,13,OIL,
3522,Cumberland County Solid Waste Complex,39.4494,-75.0928,5,32289,BIOMASS,
3557,Ocean County Landfill,40.0081,-74.3306,5,33358,BIOMASS,
3644,Empire,40.3714,-119.4092,5,21662,GEOTHERMAL,
3750,Colonie LFGTE Facility,42.8025,-73.7378,5,35025,BIOMASS,
3760,DANC LFGTE Facility,43.82,-75.9175,5,38769,BIOMASS,
3762,Dashville,41.8217,-74.0497,5,11399,HYDRO,
3833,Hyland LFGTE Facility,42.2853,-78.0061,5,37527,BIOMASS,
4015,Bellefontaine Gas Producers LLC,40.3852,-83.7614,5,38877,BIOMASS,
4277,Riverbend Landfill,45.1672,-123.2511,5,20037,BIOMASS,
4463,Waste Management Arden LFGTE,40.2058,-80.2611,5,33213,BIOMASS,
4957,Westside Landfill Gas Recovery,32.7206,-97.5142,5,22895,BIOMASS,
4979,Deer Creek,40.2339,-111.6772,5,25389,HYDRO,
4995,Little Cottonwood,40.57,-111.7583,5,8234,HYDRO,
5021,Trans-Jordan Generating Station,40.55,-112.0631,5,25433,BIOMASS,
5140,Waste Management Bethel LFGTE,37.0719,-76.4272,5,34317,BIOMASS,
5404,Kaukauna City Hydro,44.2817,-88.2717,5,28731,HYDRO,
5435,Outagamie County Co-Generation Facility,44.2869,-88.3339,5,23636,BIOMASS,
5464,Stevens Point,44.5153,-89.585,5,24562,HYDRO,
302,Aeroturbine,33.875,-116.625,5,7257,WIND,
1834,Cadbury Adams - Rockford,42.3156,-89.0356,5,2855,GAS,
1932,Nalco,41.7989,-88.1956,5,18004,GAS,
1946,PPG Industries Works 14,39.7703,-88.8697,5,6,OIL,
3617,New Mexico State University,32.2797,-106.7531,5,38929,GAS,
461,CTV Power Purchase Contract Trust,35.0583,-118.3083,5,13330,WIND,
562,General Mills Operations Lodi,38.1456,-121.2964,5,20073,GAS,
825,Rancho Penasquitos,32.9364,-117.1133,5,20349,HYDRO,
2851,Little Falls,45.9586,-94.3689,5,31897,HYDRO,
3064,Shelbina Power #1,39.6914,-92.0381,5,13,OIL,
3222,Gastonia Prime Mover Power Park,35.3017,-81.2092,5,27,OIL,
3483,Penacook Lower Falls,43.2878,-71.61,5,17122,HYDRO,
3699,Ashokan,41.9484,-74.181,5,7275,HYDRO,
4586,Highmore,44.5217,-99.5269,5,0,OIL,
13,Black Bear Lake,55.4764,-133.1483,5,20822,HYDRO,
77,Pillar Mountain Wind Project,57.7869,-152.4406,5,12606,WIND,
360,Bishop Creek 5,37.3357,-118.481,5,15496,HYDRO,
660,La Grange,37.6697,-120.4436,5,23250,HYDRO,
734,Murphys,38.15,-120.4508,5,16328,HYDRO,
961,Sunset Reservoir North Basin,37.7516,-122.437,5,1224,SOLAR,
1062,Big Thompson,40.4281,-105.0883,5,9112,HYDRO,
1122,OREG 4 Peetz,40.9925,-103.1917,5,22304,OTHER,
1188,Fairfield University CHP Plant,41.1589,-73.2572,5,22050,GAS,
1506,Kaheka Hydro,20.8694,-156.3528,5,11579,HYDRO,
1559,Bancroft,43.2927,-94.2185,5,11,OIL,
1614,Hopkinton,42.3438,-91.2469,5,29,OIL,
1659,Panora,41.6944,-94.3607,5,34,OIL,
2273,Neptune Gas Processing Plant,29.7336,-91.4431,5,10454,GAS,
2462,Beaver Ridge Wind,44.4967,-69.35,5,14050,WIND,
2480,Fox Island Wind LLC,44.1584,-69.179,5,11797,WIND,
2891,Perham Incinerator,46.5919,-95.5983,5,0,OTHER,
2955,Uilk Wind LLC,43.9811,-96.4269,5,11749,WIND,
3289,Salem Energy Systems LLC,36.1911,-80.2914,5,26024,BIOMASS,
3499,Wheelabrator Claremont Facility,43.344,-72.3773,5,27571,BIOMASS,
4598,Valley Queen Cheese,45.2214,-96.2197,5,442,OIL,
5125,Schoolfield Dam,36.5956,-79.54,5,16403,HYDRO,
5579,Spirit Mountain,44.5161,-109.0922,5,16307,HYDRO,
19,Craig,55.4764,-133.1483,4,0,OIL,
93,Skagway,59.4583,-135.3139,4,3518,HYDRO,
416,City of Palo Alto,37.2273,-121.6827,4,672,GAS,
920,Siphon Drop Power Plant,32.7792,-114.6344,4,22897,HYDRO,
1001,Upper Dawson,37.6508,-120.4706,4,12179,HYDRO,
1151,Tacoma,37.2828,-107.8378,4,16256,HYDRO,
1854,Dixon/Lee Energy Partners LLC,41.7383,-89.3828,4,29734,BIOMASS,
1960,Roxana Resource Recovery,38.8311,-90.0119,4,26656,BIOMASS,
1980,Upper Rock Energy Partners LLC,41.5367,-90.3761,4,25798,BIOMASS,
2135,Lakin Municipal,37.9414,-101.2639,4,106,OIL,
2558,Big Quinnesec 61,45.7881,-88.0408,4,1108,HYDRO,
2561,Buchanan,41.8383,-86.3517,4,16428,HYDRO,
2816,Hastings City Hydroelectric,44.7597,-92.8672,4,17425,HYDRO,
3828,Honeywell Farms,40.6986,-73.8028,4,11256,GAS,
4001,West End Dam Hydroelectric Project,43.9767,-75.5578,4,20692,HYDRO,
4362,General Electric Diesel Engine Plant,41.1675,-80.1064,4,1982,OIL,
4980,Echo Dam,40.7386,-111.3497,4,10565,HYDRO,
239,White River Lock and Dam 1,35.7569,-91.6356,4,20091,HYDRO,
241,White River Lock and Dam 3,35.8428,-91.8519,4,22961,HYDRO,
2006,Caterpillar,40.4175,-86.8447,4,338,OIL,
2029,Hendricks Regional Health,39.76,-86.5144,4,28,OIL,
2104,Erie,37.5668,-95.2375,4,35,OIL,
2727,Webber,42.9528,-84.9025,4,10111,HYDRO,
3489,Rolfe Canal Hydro,43.2764,-71.6014,4,19211,HYDRO,
4259,Opal Springs Hydro,44.49,-121.2978,4,31422,HYDRO,
4261,Owyhee Dam Power Project,43.6547,-117.2544,4,17676,HYDRO,
4501,Cherokee Falls,35.0642,-81.5458,4,4278,HYDRO,
5313,Weeks Falls,47.4778,-121.7578,4,13234,HYDRO,
48,Ketchikan,55.3633,-131.6778,4,23338,HYDRO,
266,Ina Road Water Pollution Control Fac,32.3639,-111.1958,4,15964,GAS,
497,DST Cogen,38.6183,-121.0564,4,13188,GAS,
509,East Winds Project,34,-116.5206,4,8614,WIND,
735,Nacimiento Hydro Project,35.7919,-120.8747,4,12204,HYDRO,
924,Slate Creek,41.0031,-122.3589,4,15767,HYDRO,
1402,Eagle & Phenix,32.4608,-84.9875,4,400,HYDRO,
1705,West Bend,42.9612,-94.4456,4,22,OIL,
1813,1515 S Caron Road,41.9325,-89.0731,4,327,GAS,
1849,CSL Behring LLC,41.1603,-87.8542,4,30291,GAS,
1930,Morris Genco LLC,41.3031,-88.4028,4,12335,BIOMASS,
2463,Benton Falls Associates,44.9683,-69.9447,4,15467,HYDRO,
2861,Marshall Wind 2 LLC,44.3236,-95.8222,4,12068,WIND,
2862,Marshall Wind 3 LLC,44.3211,-95.7942,4,12678,WIND,
2863,Marshall Wind 4 LLC,44.3361,-95.8242,4,11750,WIND,
3117,Mississippi Baptist Medical Center,32.3133,-90.1797,4,22368,GAS,
3275,PPG Industries Shelby NC Works,35.3264,-81.6292,4,11,OIL,
3764,Dexter Plant,44,-76.0333,4,20558,HYDRO,
4085,Ottawa County Project,41.5283,-83.0353,4,18061,BIOMASS,
4865,Providence Memorial Hospital,31.7697,-106.5014,4,33,OIL,
4972,Boulder,37.9858,-111.4383,4,21098,HYDRO,
5200,West Charleston,44.8872,-72.0556,4,6,HYDRO,
5324,Alexander,45.1875,-89.7553,4,19118,HYDRO,
1007,Valley View,33.9117,-117.8218,4,8851,HYDRO,
1346,South Energy Center,29.6383,-82.34,4,26419,GAS,
1545,Alliant SBD 9403 Aegon DC,41.9167,-91.6542,4,19,OIL,
1634,Lenox,40.88,-94.5589,4,0,OIL,
1692,Traer Main,42.1926,-92.4636,4,0,OTHER,
1721,Barber Dam,43.5933,-116.0819,4,11500,HYDRO,
3132,Big Fork,48.0592,-114.0708,4,32262,HYDRO,
3437,Wakefield,42.4913,-96.8672,4,58,OIL,
3513,Calpine Vineland Solar LLC,39.4636,-75.0667,4,7567,SOLAR,
3537,Hunterdon Cogen Facility,40.6297,-74.9394,4,27713,GAS,
3552,Montclair Cogen Facility,40.8469,-74.2072,4,31159,GAS,
4220,Falls Creek,44.4097,-122.5961,4,16172,HYDRO,
5133,Tangier,37.8277,-75.9915,4,52,OIL,
5190,Searsburg,42.9022,-72.9503,4,13497,HYDRO,
5486,Whiting Mill,44.4872,-89.5703,4,32384,COAL,
5,Annex Creek,58.3167,-134.0958,4,26436,HYDRO,
34,Goat Lake Hydro,59.455,-135.3264,4,15705,HYDRO,
236,Waste Management Eco Vista LFGTE,36.1758,-94.2056,4,3525,BIOMASS,
